860,882,1199,100
874,875,1199,100
860,857,1199,100
881,867,1199,300
894,897,1199,100
862,863,1199,100
885,897,1199,200
867,881,1199,100
861,859,1199,200
824,898,1199,100
824,823,1199,100
821,895,1199,200
821,820,1199,200
880,877,1199,100
870,882,1199,300
866,884,1199,100
889,893,1199,100
827,824,1199,100
894,886,1199,300
884,866,1199,200
887,885,1199,100
861,873,1199,200
863,872,1199,100
823,817,1199,100
874,862,1199,100
860,869,1199,200
865,862,1199,100
837,826,1199,200
892,894,1199,100
862,884,1199,100
893,889,1199,100
880,891,1199,100
820,821,1199,100
877,888,1199,400
878,883,1199,100
880,882,1199,100
876,884,1199,200
886,879,1199,200
868,863,1199,200
838,828,1199,100
893,896,1199,100
881,877,1199,100
871,857,1199,200
892,817,1199,100
894,816,1199,400
897,885,1199,100
825,896,1199,100
824,842,1199,100
825,887,1199,200
857,871,1199,400
863,868,1199,100
879,860,1199,200
827,836,1199,100
817,841,1199,100
817,816,1199,100
859,861,1199,100
822,875,1199,100
825,894,1199,100
816,894,1199,100
899,898,1199,200
828,838,1199,200
884,876,1199,200
895,891,1199,100
885,871,1199,100
861,883,1199,100
892,888,1199,100
822,823,1199,100
872,889,1199,200
871,885,1199,100
896,818,1199,100
890,887,1199,100
828,893,1199,200
890,878,1199,300
898,824,1199,100
816,815,1199,200
887,825,1199,300
895,821,1199,100
871,874,1199,200
875,822,1199,100
818,896,1199,200
879,886,1199,200
817,892,1199,100
897,827,1199,200
896,898,1199,100
888,877,1199,300
882,880,1199,200
862,865,1199,100
889,872,1199,100
876,899,1199,100
886,894,1199,100

