841,827,700,1600
841,827,600,1600
817,839,700,65200
817,839,600,65200
819,838,700,1800
819,838,600,1800
823,836,700,102000
823,836,600,102000
839,828,700,16500
839,828,600,16500
892,897,700,6800
892,897,600,6800
888,899,700,10500
888,899,600,10500
890,898,700,48600
890,898,600,48600
838,827,700,1200
838,827,600,1200
887,898,700,10800
887,898,600,10800
899,892,700,4800
899,892,600,4800
889,897,700,10200
889,897,600,10200
885,899,700,153800
885,899,600,153800
897,893,700,10300
897,893,600,10300
837,826,700,66300
837,826,600,66300
841,824,700,700
841,824,600,700
817,836,700,10400
817,836,600,10400
839,825,700,800
839,825,600,800
892,894,700,119400
892,894,600,119400
898,891,700,82200
898,891,600,82200
886,897,700,52900
886,897,600,52900
836,825,700,3600
836,825,600,3600
842,822,700,4000
842,822,600,4000
838,824,700,600
838,824,600,600
895,891,700,612100
895,891,600,612100
899,889,700,10400
899,889,600,10400
879,899,700,2400
879,899,600,2400
885,896,700,28800
885,896,600,28800
897,890,700,31200
897,890,600,31200
841,821,700,11200
841,821,600,11200
839,822,700,34500
839,822,600,34500
827,828,700,8400
827,828,600,8400
892,891,700,74000
892,891,600,74000
896,889,700,42800
896,889,600,42800
876,899,700,150600
876,899,600,150600
898,888,700,9600
898,888,600,9600
878,898,700,10800
878,898,600,10800
886,894,700,664100
886,894,600,664100
826,827,700,45600
826,827,600,45600
836,822,700,2100
836,822,600,2100
824,828,700,11200
824,828,600,11200
842,819,700,18800
842,819,600,18800
828,826,700,97200
828,826,600,97200
873,899,700,5400
873,899,600,5400
875,898,700,102600
875,898,600,102600
877,897,700,1600
877,897,600,1600
895,888,700,48200
895,888,600,48200
893,889,700,576100
893,889,600,576100
885,893,700,5600
885,893,600,5600
897,887,700,100000
897,887,600,100000
825,826,700,96600
825,826,600,96600
823,827,700,102000
823,827,600,102000
839,819,700,2800
839,819,600,2800
827,825,700,77600
827,825,600,77600
874,897,700,24400
874,897,600,24400
892,888,700,574000
892,888,600,574000
