841,827,200,1600
841,827,100,1600
817,839,200,65200
817,839,100,65200
819,838,200,1800
819,838,100,1800
823,836,200,102000
823,836,100,102000
839,828,200,16500
839,828,100,16500
892,897,200,6800
892,897,100,6800
888,899,200,10500
888,899,100,10500
890,898,200,48600
890,898,100,48600
838,827,200,1200
838,827,100,1200
887,898,200,10800
887,898,100,10800
899,892,200,4800
899,892,100,4800
889,897,200,10200
889,897,100,10200
885,899,200,153800
885,899,100,153800
897,893,200,10300
897,893,100,10300
837,826,200,66300
837,826,100,66300
841,824,200,700
841,824,100,700
817,836,200,10400
817,836,100,10400
839,825,200,800
839,825,100,800
892,894,200,119400
892,894,100,119400
898,891,200,82200
898,891,100,82200
886,897,200,52900
886,897,100,52900
836,825,200,3600
836,825,100,3600
842,822,200,4000
842,822,100,4000
838,824,200,600
838,824,100,600
895,891,200,612100
895,891,100,612100
899,889,200,10400
899,889,100,10400
879,899,200,2400
879,899,100,2400
885,896,200,28800
885,896,100,28800
897,890,200,31200
897,890,100,31200
841,821,200,11200
841,821,100,11200
839,822,200,34500
839,822,100,34500
827,828,200,8400
827,828,100,8400
892,891,200,74000
892,891,100,74000
896,889,200,42800
896,889,100,42800
876,899,200,150600
876,899,100,150600
898,888,200,9600
898,888,100,9600
878,898,200,10800
878,898,100,10800
886,894,200,664100
886,894,100,664100
826,827,200,45600
826,827,100,45600
836,822,200,2100
836,822,100,2100
824,828,200,11200
824,828,100,11200
842,819,200,18800
842,819,100,18800
828,826,200,97200
828,826,100,97200
873,899,200,5400
873,899,100,5400
875,898,200,102600
875,898,100,102600
877,897,200,1600
877,897,100,1600
895,888,200,48200
895,888,100,48200
893,889,200,576100
893,889,100,576100
885,893,200,5600
885,893,100,5600
897,887,200,100000
897,887,100,100000
825,826,200,96600
825,826,100,96600
823,827,200,102000
823,827,100,102000
839,819,200,2800
839,819,100,2800
827,825,200,77600
827,825,100,77600
874,897,200,24400
874,897,100,24400
892,888,200,574000
892,888,100,574000
876,896,200,27500
876,896,100,27500
890,889,200,53600
890,889,100,53600
872,898,200,1200
872,898,100,1200
886,891,200,145800
886,891,100,145800
826,824,200,10200
826,824,100,10200
836,819,200,3200
836,819,100,3200
818,828,200,48800
818,828,100,48800
822,826,200,3200
822,826,100,3200
828,823,200,60600
828,823,100,60600
838,818,200,9700
838,818,100,9700
887,889,200,45700
887,889,100,45700
873,896,200,36000
873,896,100,36000
875,895,200,14400
875,895,100,14400
877,894,200,29000
877,894,100,29000
871,897,200,148100
871,897,100,148100
885,890,200,28800
885,890,100,28800
841,815,200,17400
841,815,100,17400
817,827,200,10400
817,827,100,10400
823,824,200,93800
823,824,100,93800
839,816,200,2400
839,816,100,2400
827,822,200,27500
827,822,100,27500
874,894,200,6600
874,894,100,6600
892,885,200,6400
892,885,100,6400
880,891,200,156100
880,891,100,156100
876,893,200,4000
876,893,100,4000
886,888,200,40500
886,888,100,40500
836,816,200,8400
836,816,100,8400
820,824,200,6400
820,824,100,6400
824,822,200,31600
824,822,100,31600
822,823,200,127600
822,823,100,127600
873,893,200,9200
873,893,100,9200
875,892,200,99000
875,892,100,99000
877,891,200,26300
877,891,100,26300
899,880,200,48900
899,880,100,48900
889,885,200,10200
889,885,100,10200
871,894,200,24600
871,894,100,24600
885,887,200,112800
885,887,100,112800
817,824,200,10500
817,824,100,10500
821,822,200,2400
821,822,100,2400
823,821,200,12000
823,821,100,12000
827,819,200,42400
827,819,100,42400
874,891,200,4800
874,891,100,4800
876,890,200,27500
876,890,100,27500
880,888,200,15800
880,888,100,15800
878,889,200,14000
878,889,100,14000
886,885,200,52900
886,885,100,52900
826,818,200,146200
826,818,100,146200
818,822,200,2800
818,822,100,2800
820,821,200,70000
820,821,100,70000
824,819,200,116100
824,819,100,116100
822,820,200,4800
822,820,100,4800
816,823,200,4200
816,823,100,4200
873,890,200,36000
873,890,100,36000
875,889,200,127800
