841,827,200,160
841,827,100,160
817,839,200,6520
817,839,100,6520
819,838,200,180
819,838,100,180
823,836,200,10200
823,836,100,10200
839,828,200,1650
839,828,100,1650
892,897,200,680
892,897,100,680
888,899,200,1050
888,899,100,1050
890,898,200,4860
890,898,100,4860
838,827,200,120
838,827,100,120
887,898,200,1080
887,898,100,1080
899,892,200,480
899,892,100,480
889,897,200,1020
889,897,100,1020
885,899,200,15380
885,899,100,15380
897,893,200,1030
897,893,100,1030
837,826,200,6630
837,826,100,6630
841,824,200,70
841,824,100,70
817,836,200,1040
817,836,100,1040
839,825,200,80
839,825,100,80
892,894,200,11940
892,894,100,11940
898,891,200,8220
898,891,100,8220
886,897,200,5290
886,897,100,5290
836,825,200,360
836,825,100,360
842,822,200,400
842,822,100,400
838,824,200,60
838,824,100,60
895,891,200,61210
895,891,100,61210
899,889,200,1040
899,889,100,1040
879,899,200,240
879,899,100,240
885,896,200,2880
885,896,100,2880
897,890,200,3120
897,890,100,3120
841,821,200,1120
841,821,100,1120
839,822,200,3450
839,822,100,3450
827,828,200,840
827,828,100,840
892,891,200,7400
892,891,100,7400
896,889,200,4280
896,889,100,4280
876,899,200,15060
876,899,100,15060
898,888,200,960
898,888,100,960
878,898,200,1080
878,898,100,1080
886,894,200,66410
886,894,100,66410
826,827,200,4560
826,827,100,4560
836,822,200,210
836,822,100,210
824,828,200,1120
824,828,100,1120
842,819,200,1880
842,819,100,1880
828,826,200,9720
828,826,100,9720
873,899,200,540
873,899,100,540
875,898,200,10260
875,898,100,10260
877,897,200,160
877,897,100,160
895,888,200,4820
895,888,100,4820
893,889,200,57610
893,889,100,57610
885,893,200,560
885,893,100,560
897,887,200,10000
897,887,100,10000
825,826,200,9660
825,826,100,9660
823,827,200,10200
823,827,100,10200
839,819,200,280
839,819,100,280
827,825,200,7760
827,825,100,7760
874,897,200,2440
874,897,100,2440
892,888,200,57400
892,888,100,57400
876,896,200,2750
876,896,100,2750
890,889,200,5360
890,889,100,5360
872,898,200,120
872,898,100,120
886,891,200,14580
886,891,100,14580
826,824,200,1020
826,824,100,1020
836,819,200,320
836,819,100,320
818,828,200,4880
818,828,100,4880
822,826,200,320
822,826,100,320
828,823,200,6060
828,823,100,6060
838,818,200,970
838,818,100,970
887,889,200,4570
887,889,100,4570
873,896,200,3600
873,896,100,3600
875,895,200,1440
875,895,100,1440
877,894,200,2900
877,894,100,2900
871,897,200,14810
871,897,100,14810
885,890,200,2880
885,890,100,2880
841,815,200,1740
841,815,100,1740
817,827,200,1040
817,827,100,1040
823,824,200,9380
823,824,100,9380
839,816,200,240
839,816,100,240
827,822,200,2750
827,822,100,2750
874,894,200,660
874,894,100,660
892,885,200,640
892,885,100,640
880,891,200,15610
880,891,100,15610
876,893,200,400
876,893,100,400
886,888,200,4050
886,888,100,4050
836,816,200,840
836,816,100,840
820,824,200,640
820,824,100,640
824,822,200,3160
824,822,100,3160
822,823,200,12760
822,823,100,12760
873,893,200,920
873,893,100,920
875,892,200,9900
875,892,100,9900
877,891,200,2630
877,891,100,2630
899,880,200,4890
899,880,100,4890
889,885,200,1020
889,885,100,1020
871,894,200,2460
871,894,100,2460
885,887,200,11280
885,887,100,11280
817,824,200,1050
817,824,100,1050
821,822,200,240
821,822,100,240
823,821,200,1200
