1958,57,0.13533,0.13495,0.00667,0.00333,0.00667,0.00333
1316,58,0.13533,0.13495,0.00667,0.00333,0.00333,0
2172,59,0.13533,0.13495,0.01,0.00667,0.00667,0.00333
1744,60,0.13533,0.13495,0.00333,0,0.00667,0.00333
2386,61,0.13533,0.13495,0.00333,0,0.01,0.00667
1102,62,0.13533,0.13495,0.00333,0,0.00333,0
1745,63,0.1357,0.13533,0.00333,0,0.00667,0.00333
2387,64,0.1357,0.13533,0.00333,0,0.01,0.00667
1103,65,0.1357,0.13533,0.00333,0,0.00333,0
2600,66,0.13533,0.13495,0.00667,0.00333,0.01,0.00667
2601,67,0.1357,0.13533,0.00667,0.00333,0.01,0.00667
1959,68,0.1357,0.13533,0.00667,0.00333,0.00667,0.00333
1317,69,0.1357,0.13533,0.00667,0.00333,0.00333,0
2173,70,0.1357,0.13533,0.01,0.00667,0.00667,0.00333
2815,71,0.1357,0.13533,0.01,0.00667,0.01,0.00667
1531,72,0.1357,0.13533,0.01,0.00667,0.00333,0
2602,73,0.13607,0.1357,0.00667,0.00333,0.01,0.00667
2816,74,0.13607,0.1357,0.01,0.00667,0.01,0.00667
2174,75,0.13607,0.1357,0.01,0.00667,0.00667,0.00333
1532,76,0.13607,0.1357,0.01,0.00667,0.00333,0
1319,77,0.13645,0.13607,0.00667,0.00333,0.00333,0
1318,78,0.13607,0.1357,0.00667,0.00333,0.00333,0
1960,79,0.13607,0.1357,0.00667,0.00333,0.00667,0.00333
1746,80,0.13607,0.1357,0.00333,0,0.00667,0.00333
1747,81,0.13645,0.13607,0.00333,0,0.00667,0.00333
1104,82,0.13607,0.1357,0.00333,0,0.00333,0
2388,83,0.13607,0.1357,0.00333,0,0.01,0.00667
2814,84,0.13533,0.13495,0.01,0.00667,0.01,0.00667
2813,85,0.13495,0.13458,0.01,0.00667,0.01,0.00667
2599,86,0.13495,0.13458,0.00667,0.00333,0.01,0.00667
2385,87,0.13495,0.13458,0.00333,0,0.01,0.00667
1743,88,0.13495,0.13458,0.00333,0,0.00667,0.00333
1529,89,0.13495,0.13458,0.01,0.00667,0.00333,0
2171,90,0.13495,0.13458,0.01,0.00667,0.00667,0.00333
2598,91,0.13458,0.13421,0.00667,0.00333,0.01,0.00667
2812,92,0.13458,0.13421,0.01,0.00667,0.01,0.00667
2170,93,0.13458,0.13421,0.01,0.00667,0.00667,0.00333
1101,94,0.13495,0.13458,0.00333,0,0.00333,0
1528,95,0.13458,0.13421,0.01,0.00667,0.00333,0
1957,96,0.13495,0.13458,0.00667,0.00333,0.00667,0.00333
1315,97,0.13495,0.13458,0.00667,0.00333,0.00333,0
2597,98,0.13421,0.13383,0.00667,0.00333,0.01,0.00667
2383,99,0.13421,0.13383,0.00333,0,0.01,0.00667
2811,100,0.13421,0.13383,0.01,0.00667,0.01,0.00667
1955,101,0.13421,0.13383,0.00667,0.00333,0.00667,0.00333
2169,102,0.13421,0.13383,0.01,0.00667,0.00667,0.00333
1527,103,0.13421,0.13383,0.01,0.00667,0.00333,0
1313,104,0.13421,0.13383,0.00667,0.00333,0.00333,0
1956,105,0.13458,0.13421,0.00667,0.00333,0.00667,0.00333
1741,106,0.13421,0.13383,0.00333,0,0.00667,0.00333
1742,107,0.13458,0.13421,0.00333,0,0.00667,0.00333
1314,108,0.13458,0.13421,0.00667,0.00333,0.00333,0
2384,109,0.13458,0.13421,0.00333,0,0.01,0.00667
1099,110,0.13421,0.13383,0.00333,0,0.00333,0
1100,111,0.13458,0.13421,0.00333,0,0.00333,0
1978,112,0.1428,0.14243,0.00667,0.00333,0.00667,0.00333
1550,113,0.1428,0.14243,0.01,0.00667,0.00333,0
2620,114,0.1428,0.14243,0.00667,0.00333,0.01,0.00667
2835,115,0.14318,0.1428,0.01,0.00667,0.01,0.00667
2834,116,0.1428,0.14243,0.01,0.00667,0.01,0.00667
2192,117,0.1428,0.14243,0.01,0.00667,0.00667,0.00333
2193,118,0.14318,0.1428,0.01,0.00667,0.00667,0.00333
1979,119,0.14318,0.1428,0.00667,0.00333,0.00667,0.00333
2407,120,0.14318,0.1428,0.00333,0,0.01,0.00667
1765,121,0.14318,0.1428,0.00333,0,0.00667,0.00333
1337,122,0.14318,0.1428,0.00667,0.00333,0.00333,0
2621,123,0.14318,0.1428,0.00667,0.00333,0.01,0.00667
1123,124,0.14318,0.1428,0.00333,0,0.00333,0
1551,125,0.14318,0.1428,0.01,0.00667,0.00333,0
2833,126,0.14243,0.14206,0.01,0.00667,0.01,0.00667
1977,127,0.14243,0.14206,0.00667,0.00333,0.00667,0.00333
2619,128,0.14243,0.14206,0.00667,0.00333,0.01,0.00667
1764,129,0.1428,0.14243,0.00333,0,0.00667,0.00333
2406,130,0.1428,0.14243,0.00333,0,0.01,0.00667
1336,131,0.1428,0.14243,0.00667,0.00333,0.00333,0
1122,132,0.1428,0.14243,0.00333,0,0.00333,0
1763,133,0.14243,0.14206,0.00333,0,0.00667,0.00333
1549,134,0.14243,0.14206,0.01,0.00667,0.00333,0
2191,135,0.14243,0.14206,0.01,0.00667,0.00667,0.00333
1335,136,0.14243,0.14206,0.00667,0.00333,0.00333,0
2405,137,0.14243,0.14206,0.00333,0,0.01,0.00667
1121,138,0.14243,0.14206,0.00333,0,0.00333,0
1120,139,0.14206,0.14168,0.00333,0,0.00333,0
2403,140,0.14168,0.14131,0.00333,0,0.01,0.00667
1760,141,0.14131,0.14093,0.00333,0,0.00667,0.00333
2402,142,0.14131,0.14093,0.00333,0,0.01,0.00667
1546,143,0.14131,0.14093,0.01,0.00667,0.00333,0
1547,144,0.14168,0.14131,0.01,0.00667,0.00333,0
1119,145,0.14168,0.14131,0.00333,0,0.00333,0
1118,146,0.14131,0.14093,0.00333,0,0.00333,0
1973,147,0.14093,0.14056,0.00667,0.00333,0.00667,0.00333
1974,148,0.14131,0.14093,0.00667,0.00333,0.00667,0.00333
1332,149,0.14131,0.14093,0.00667,0.00333,0.00333,0
2829,150,0.14093,0.14056,0.01,0.00667,0.01,0.00667
2830,151,0.14131,0.14093,0.01,0.00667,0.01,0.00667
2616,152,0.14131,0.14093,0.00667,0.00333,0.01,0.00667
2188,153,0.14131,0.14093,0.01,0.00667,0.00667,0.00333
2190,154,0.14206,0.14168,0.01,0.00667,0.00667,0.00333
1762,155,0.14206,0.14168,0.00333,0,0.00667,0.00333
2404,156,0.14206,0.14168,0.00333,0,0.01,0.00667
2832,157,0.14206,0.14168,0.01,0.00667,0.01,0.00667
2618,158,0.14206,0.14168,0.00667,0.00333,0.01,0.00667
1334,159,0.14206,0.14168,0.00667,0.00333,0.00333,0
1548,160,0.14206,0.14168,0.01,0.00667,0.00333,0
2617,161,0.14168,0.14131,0.00667,0.00333,0.01,0.00667
2831,162,0.14168,0.14131,0.01,0.00667,0.01,0.00667
2189,163,0.14168,0.14131,0.01,0.00667,0.00667,0.00333
1975,164,0.14168,0.14131,0.00667,0.00333,0.00667,0.00333
1976,165,0.14206,0.14168,0.00667,0.00333,0.00667,0.00333
1761,166,0.14168,0.14131,0.00333,0,0.00667,0.00333
1333,167,0.14168,0.14131,0.00667,0.00333,0.00333,0
1540,168,0.13907,0.13869,0.01,0.00667,0.00333,0
1326,169,0.13907,0.13869,0.00667,0.00333,0.00333,0
1968,170,0.13907,0.13869,0.00667,0.00333,0.00667,0.00333
1754,171,0.13907,0.13869,0.00333,0,0.00667,0.00333
2182,172,0.13907,0.13869,0.01,0.00667,0.00667,0.00333
2396,173,0.13907,0.13869,0.00333,0,0.01,0.00667
1112,174,0.13907,0.13869,0.00333,0,0.00333,0
2824,175,0.13907,0.13869,0.01,0.00667,0.01,0.00667
2609,176,0.13869,0.13832,0.00667,0.00333,0.01,0.00667
2610,177,0.13907,0.13869,0.00667,0.00333,0.01,0.00667
2395,178,0.13869,0.13832,0.00333,0,0.01,0.00667
2823,179,0.13869,0.13832,0.01,0.00667,0.01,0.00667
1967,180,0.13869,0.13832,0.00667,0.00333,0.00667,0.00333
2181,181,0.13869,0.13832,0.01,0.00667,0.00667,0.00333
2612,182,0.13981,0.13944,0.00667,0.00333,0.01,0.00667
2825,183,0.13944,0.13907,0.01,0.00667,0.01,0.00667
2611,184,0.13944,0.13907,0.00667,0.00333,0.01,0.00667
2398,185,0.13981,0.13944,0.00333,0,0.01,0.00667
2826,186,0.13981,0.13944,0.01,0.00667,0.01,0.00667
1970,187,0.13981,0.13944,0.00667,0.00333,0.00667,0.00333
2184,188,0.13981,0.13944,0.01,0.00667,0.00667,0.00333
1541,189,0.13944,0.13907,0.01,0.00667,0.00333,0
1969,190,0.13944,0.13907,0.00667,0.00333,0.00667,0.00333
1327,191,0.13944,0.13907,0.00667,0.00333,0.00333,0
2183,192,0.13944,0.13907,0.01,0.00667,0.00667,0.00333
1755,193,0.13944,0.13907,0.00333,0,0.00667,0.00333
1113,194,0.13944,0.13907,0.00333,0,0.00333,0
2397,195,0.13944,0.13907,0.00333,0,0.01,0.00667
2613,196,0.14019,0.13981,0.00667,0.00333,0.01,0.00667
2827,197,0.14019,0.13981,0.01,0.00667,0.01,0.00667
2185,198,0.14019,0.13981,0.01,0.00667,0.00667,0.00333
1972,199,0.14056,0.14019,0.00667,0.00333,0.00667,0.00333
1971,200,0.14019,0.13981,0.00667,0.00333,0.00667,0.00333
1329,201,0.14019,0.13981,0.00667,0.00333,0.00333,0
1757,202,0.14019,0.13981,0.00333,0,0.00667,0.00333
1543,203,0.14019,0.13981,0.01,0.00667,0.00333,0
1115,204,0.14019,0.13981,0.00333,0,0.00333,0
2399,205,0.14019,0.13981,0.00333,0,0.01,0.00667
1114,206,0.13981,0.13944,0.00333,0,0.00333,0
1756,207,0.13981,0.13944,0.00333,0,0.00667,0.00333
1542,208,0.13981,0.13944,0.01,0.00667,0.00333,0
1328,209,0.13981,0.13944,0.00667,0.00333,0.00333,0
2614,210,0.14056,0.14019,0.00667,0.00333,0.01,0.00667
2828,211,0.14056,0.14019,0.01,0.00667,0.01,0.00667
2400,212,0.14056,0.14019,0.00333,0,0.01,0.00667
2186,213,0.14056,0.14019,0.01,0.00667,0.00667,0.00333
1758,214,0.14056,0.14019,0.00333,0,0.00667,0.00333
1544,215,0.14056,0.14019,0.01,0.00667,0.00333,0
1116,216,0.14056,0.14019,0.00333,0,0.00333,0
1759,217,0.14093,0.14056,0.00333,0,0.00667,0.00333
2187,218,0.14093,0.14056,0.01,0.00667,0.00667,0.00333
2401,219,0.14093,0.14056,0.00333,0,0.01,0.00667
1117,220,0.14093,0.14056,0.00333,0,0.00333,0
2615,221,0.14093,0.14056,0.00667,0.00333,0.01,0.00667
1545,222,0.14093,0.14056,0.01,0.00667,0.00333,0
1331,223,0.14093,0.14056,0.00667,0.00333,0.00333,0
1330,224,0.14056,0.14019,0.00667,0.00333,0.00333,0
2202,225,0.14654,0.14617,0.01,0.00667,0.00667,0.00333
1774,226,0.14654,0.14617,0.00333,0,0.00667,0.00333
1773,227,0.14617,0.14579,0.00333,0,0.00667,0.00333
1988,228,0.14654,0.14617,0.00667,0.00333,0.00667,0.00333
1346,229,0.14654,0.14617,0.00667,0.00333,0.00333,0
1345,230,0.14617,0.14579,0.00667,0.00333,0.00333,0
1132,231,0.14654,0.14617,0.00333,0,0.00333,0
2630,232,0.14654,0.14617,0.00667,0.00333,0.01,0.00667
2844,233,0.14654,0.14617,0.01,0.00667,0.01,0.00667
1560,234,0.14654,0.14617,0.01,0.00667,0.00333,0
2845,235,0.14692,0.14654,0.01,0.00667,0.01,0.00667
2631,236,0.14692,0.14654,0.00667,0.00333,0.01,0.00667
2417,237,0.14692,0.14654,0.00333,0,0.01,0.00667
2416,238,0.14654,0.14617,0.00333,0,0.01,0.00667
2629,239,0.14617,0.14579,0.00667,0.00333,0.01,0.00667
2843,240,0.14617,0.14579,0.01,0.00667,0.01,0.00667
2415,241,0.14617,0.14579,0.00333,0,0.01,0.00667
2201,242,0.14617,0.14579,0.01,0.00667,0.00667,0.00333
2200,243,0.14579,0.14542,0.01,0.00667,0.00667,0.00333
1986,244,0.14579,0.14542,0.00667,0.00333,0.00667,0.00333
1987,245,0.14617,0.14579,0.00667,0.00333,0.00667,0.00333
2628,246,0.14579,0.14542,0.00667,0.00333,0.01,0.00667
2414,247,0.14579,0.14542,0.00333,0,0.01,0.00667
2842,248,0.14579,0.14542,0.01,0.00667,0.01,0.00667
1558,249,0.14579,0.14542,0.01,0.00667,0.00333,0
1559,250,0.14617,0.14579,0.01,0.00667,0.00333,0
1130,251,0.14579,0.14542,0.00333,0,0.00333,0
1131,252,0.14617,0.14579,0.00333,0,0.00333,0
2847,253,0.14766,0.14729,0.01,0.00667,0.01,0.00667
2418,254,0.14729,0.14692,0.00333,0,0.01,0.00667
2419,255,0.14766,0.14729,0.00333,0,0.01,0.00667
2633,256,0.14766,0.14729,0.00667,0.00333,0.01,0.00667
1991,257,0.14766,0.14729,0.00667,0.00333,0.00667,0.00333
1777,258,0.14766,0.14729,0.00333,0,0.00667,0.00333
1135,259,0.14766,0.14729,0.00333,0,0.00333,0
1350,260,0.14804,0.14766,0.00667,0.00333,0.00333,0
1136,261,0.14804,0.14766,0.00333,0,0.00333,0
1778,262,0.14804,0.14766,0.00333,0,0.00667,0.00333
1564,263,0.14804,0.14766,0.01,0.00667,0.00333,0
2205,264,0.14766,0.14729,0.01,0.00667,0.00667,0.00333
1349,265,0.14766,0.14729,0.00667,0.00333,0.00333,0
1563,266,0.14766,0.14729,0.01,0.00667,0.00333,0
2846,267,0.14729,0.14692,0.01,0.00667,0.01,0.00667
2632,268,0.14729,0.14692,0.00667,0.00333,0.01,0.00667
1348,269,0.14729,0.14692,0.00667,0.00333,0.00333,0
1990,270,0.14729,0.14692,0.00667,0.00333,0.00667,0.00333
1776,271,0.14729,0.14692,0.00333,0,0.00667,0.00333
2204,272,0.14729,0.14692,0.01,0.00667,0.00667,0.00333
1562,273,0.14729,0.14692,0.01,0.00667,0.00333,0
1134,274,0.14729,0.14692,0.00333,0,0.00333,0
1347,275,0.14692,0.14654,0.00667,0.00333,0.00333,0
1133,276,0.14692,0.14654,0.00333,0,0.00333,0
1989,277,0.14692,0.14654,0.00667,0.00333,0.00667,0.00333
1775,278,0.14692,0.14654,0.00333,0,0.00667,0.00333
1561,279,0.14692,0.14654,0.01,0.00667,0.00333,0
2203,280,0.14692,0.14654,0.01,0.00667,0.00667,0.00333
1555,281,0.14467,0.1443,0.01,0.00667,0.00333,0
1983,282,0.14467,0.1443,0.00667,0.00333,0.00667,0.00333
1341,283,0.14467,0.1443,0.00667,0.00333,0.00333,0
2197,284,0.14467,0.1443,0.01,0.00667,0.00667,0.00333
1769,285,0.14467,0.1443,0.00333,0,0.00667,0.00333
2411,286,0.14467,0.1443,0.00333,0,0.01,0.00667
1127,287,0.14467,0.1443,0.00333,0,0.00333,0
1770,288,0.14505,0.14467,0.00333,0,0.00667,0.00333
1128,289,0.14505,0.14467,0.00333,0,0.00333,0
2412,290,0.14505,0.14467,0.00333,0,0.01,0.00667
2626,291,0.14505,0.14467,0.00667,0.00333,0.01,0.00667
2625,292,0.14467,0.1443,0.00667,0.00333,0.01,0.00667
1342,293,0.14505,0.14467,0.00667,0.00333,0.00333,0
1984,294,0.14505,0.14467,0.00667,0.00333,0.00667,0.00333
2198,295,0.14505,0.14467,0.01,0.00667,0.00667,0.00333
1556,296,0.14505,0.14467,0.01,0.00667,0.00333,0
2840,297,0.14505,0.14467,0.01,0.00667,0.01,0.00667
2627,298,0.14542,0.14505,0.00667,0.00333,0.01,0.00667
2841,299,0.14542,0.14505,0.01,0.00667,0.01,0.00667
2199,300,0.14542,0.14505,0.01,0.00667,0.00667,0.00333
1557,301,0.14542,0.14505,0.01,0.00667,0.00333,0
1344,302,0.14579,0.14542,0.00667,0.00333,0.00333,0
1985,303,0.14542,0.14505,0.00667,0.00333,0.00667,0.00333
1343,304,0.14542,0.14505,0.00667,0.00333,0.00333,0
1771,305,0.14542,0.14505,0.00333,0,0.00667,0.00333
1772,306,0.14579,0.14542,0.00333,0,0.00667,0.00333
1129,307,0.14542,0.14505,0.00333,0,0.00333,0
2413,308,0.14542,0.14505,0.00333,0,0.01,0.00667
2839,309,0.14467,0.1443,0.01,0.00667,0.01,0.00667
2624,310,0.1443,0.14393,0.00667,0.00333,0.01,0.00667
2838,311,0.1443,0.14393,0.01,0.00667,0.01,0.00667
1768,312,0.1443,0.14393,0.00333,0,0.00667,0.00333
2410,313,0.1443,0.14393,0.00333,0,0.01,0.00667
2196,314,0.1443,0.14393,0.01,0.00667,0.00667,0.00333
1554,315,0.1443,0.14393,0.01,0.00667,0.00333,0
2623,316,0.14393,0.14355,0.00667,0.00333,0.01,0.00667
2837,317,0.14393,0.14355,0.01,0.00667,0.01,0.00667
2195,318,0.14393,0.14355,0.01,0.00667,0.00667,0.00333
1126,319,0.1443,0.14393,0.00333,0,0.00333,0
1553,320,0.14393,0.14355,0.01,0.00667,0.00333,0
1340,321,0.1443,0.14393,0.00667,0.00333,0.00333,0
1982,322,0.1443,0.14393,0.00667,0.00333,0.00667,0.00333
2622,323,0.14355,0.14318,0.00667,0.00333,0.01,0.00667
2408,324,0.14355,0.14318,0.00333,0,0.01,0.00667
2836,325,0.14355,0.14318,0.01,0.00667,0.01,0.00667
1980,326,0.14355,0.14318,0.00667,0.00333,0.00667,0.00333
2194,327,0.14355,0.14318,0.01,0.00667,0.00667,0.00333
1338,328,0.14355,0.14318,0.00667,0.00333,0.00333,0
1552,329,0.14355,0.14318,0.01,0.00667,0.00333,0
1981,330,0.14393,0.14355,0.00667,0.00333,0.00667,0.00333
1767,331,0.14393,0.14355,0.00333,0,0.00667,0.00333
1766,332,0.14355,0.14318,0.00333,0,0.00667,0.00333
1339,333,0.14393,0.14355,0.00667,0.00333,0.00333,0
2409,334,0.14393,0.14355,0.00333,0,0.01,0.00667
1125,335,0.14393,0.14355,0.00333,0,0.00333,0
1124,336,0.14355,0.14318,0.00333,0,0.00333,0
2003,337,0.15215,0.15178,0.00667,0.00333,0.00667,0.00333
1575,338,0.15215,0.15178,0.01,0.00667,0.00333,0
2645,339,0.15215,0.15178,0.00667,0.00333,0.01,0.00667
2859,340,0.15215,0.15178,0.01,0.00667,0.01,0.00667
2860,341,0.15252,0.15215,0.01,0.00667,0.01,0.00667
2218,342,0.15252,0.15215,0.01,0.00667,0.00667,0.00333
2217,343,0.15215,0.15178,0.01,0.00667,0.00667,0.00333
2004,344,0.15252,0.15215,0.00667,0.00333,0.00667,0.00333
2432,345,0.15252,0.15215,0.00333,0,0.01,0.00667
1790,346,0.15252,0.15215,0.00333,0,0.00667,0.00333
2646,347,0.15252,0.15215,0.00667,0.00333,0.01,0.00667
1362,348,0.15252,0.15215,0.00667,0.00333,0.00333,0
1576,349,0.15252,0.15215,0.01,0.00667,0.00333,0
1148,350,0.15252,0.15215,0.00333,0,0.00333,0
2858,351,0.15178,0.1514,0.01,0.00667,0.01,0.00667
2002,352,0.15178,0.1514,0.00667,0.00333,0.00667,0.00333
2644,353,0.15178,0.1514,0.00667,0.00333,0.01,0.00667
2431,354,0.15215,0.15178,0.00333,0,0.01,0.00667
1789,355,0.15215,0.15178,0.00333,0,0.00667,0.00333
1147,356,0.15215,0.15178,0.00333,0,0.00333,0
1361,357,0.15215,0.15178,0.00667,0.00333,0.00333,0
1788,358,0.15178,0.1514,0.00333,0,0.00667,0.00333
1574,359,0.15178,0.1514,0.01,0.00667,0.00333,0
2216,360,0.15178,0.1514,0.01,0.00667,0.00667,0.00333
1360,361,0.15178,0.1514,0.00667,0.00333,0.00333,0
2430,362,0.15178,0.1514,0.00333,0,0.01,0.00667
1145,363,0.1514,0.15103,0.00333,0,0.00333,0
1146,364,0.15178,0.1514,0.00333,0,0.00333,0
2428,365,0.15103,0.15065,0.00333,0,0.01,0.00667
2427,366,0.15065,0.15028,0.00333,0,0.01,0.00667
1785,367,0.15065,0.15028,0.00333,0,0.00667,0.00333
1571,368,0.15065,0.15028,0.01,0.00667,0.00333,0
1572,369,0.15103,0.15065,0.01,0.00667,0.00333,0
1143,370,0.15065,0.15028,0.00333,0,0.00333,0
1144,371,0.15103,0.15065,0.00333,0,0.00333,0
1998,372,0.15028,0.14991,0.00667,0.00333,0.00667,0.00333
1357,373,0.15065,0.15028,0.00667,0.00333,0.00333,0
1999,374,0.15065,0.15028,0.00667,0.00333,0.00667,0.00333
2854,375,0.15028,0.14991,0.01,0.00667,0.01,0.00667
2855,376,0.15065,0.15028,0.01,0.00667,0.01,0.00667
2641,377,0.15065,0.15028,0.00667,0.00333,0.01,0.00667
2213,378,0.15065,0.15028,0.01,0.00667,0.00667,0.00333
2215,379,0.1514,0.15103,0.01,0.00667,0.00667,0.00333
1787,380,0.1514,0.15103,0.00333,0,0.00667,0.00333
2429,381,0.1514,0.15103,0.00333,0,0.01,0.00667
2857,382,0.1514,0.15103,0.01,0.00667,0.01,0.00667
2643,383,0.1514,0.15103,0.00667,0.00333,0.01,0.00667
1573,384,0.1514,0.15103,0.01,0.00667,0.00333,0
1359,385,0.1514,0.15103,0.00667,0.00333,0.00333,0
2642,386,0.15103,0.15065,0.00667,0.00333,0.01,0.00667
2856,387,0.15103,0.15065,0.01,0.00667,0.01,0.00667
2214,388,0.15103,0.15065,0.01,0.00667,0.00667,0.00333
2000,389,0.15103,0.15065,0.00667,0.00333,0.00667,0.00333
2001,390,0.1514,0.15103,0.00667,0.00333,0.00667,0.00333
1358,391,0.15103,0.15065,0.00667,0.00333,0.00333,0
1786,392,0.15103,0.15065,0.00333,0,0.00667,0.00333
1565,393,0.14841,0.14804,0.01,0.00667,0.00333,0
1351,394,0.14841,0.14804,0.00667,0.00333,0.00333,0
1993,395,0.14841,0.14804,0.00667,0.00333,0.00667,0.00333
1779,396,0.14841,0.14804,0.00333,0,0.00667,0.00333
2207,397,0.14841,0.14804,0.01,0.00667,0.00667,0.00333
1137,398,0.14841,0.14804,0.00333,0,0.00333,0
2421,399,0.14841,0.14804,0.00333,0,0.01,0.00667
2849,400,0.14841,0.14804,0.01,0.00667,0.01,0.00667
2634,401,0.14804,0.14766,0.00667,0.00333,0.01,0.00667
2635,402,0.14841,0.14804,0.00667,0.00333,0.01,0.00667
2420,403,0.14804,0.14766,0.00333,0,0.01,0.00667
2848,404,0.14804,0.14766,0.01,0.00667,0.01,0.00667
2206,405,0.14804,0.14766,0.01,0.00667,0.00667,0.00333
1992,406,0.14804,0.14766,0.00667,0.00333,0.00667,0.00333
2637,407,0.14916,0.14879,0.00667,0.00333,0.01,0.00667
2850,408,0.14879,0.14841,0.01,0.00667,0.01,0.00667
2636,409,0.14879,0.14841,0.00667,0.00333,0.01,0.00667
2851,410,0.14916,0.14879,0.01,0.00667,0.01,0.00667
2423,411,0.14916,0.14879,0.00333,0,0.01,0.00667
1995,412,0.14916,0.14879,0.00667,0.00333,0.00667,0.00333
2209,413,0.14916,0.14879,0.01,0.00667,0.00667,0.00333
1566,414,0.14879,0.14841,0.01,0.00667,0.00333,0
1352,415,0.14879,0.14841,0.00667,0.00333,0.00333,0
1994,416,0.14879,0.14841,0.00667,0.00333,0.00667,0.00333
1780,417,0.14879,0.14841,0.00333,0,0.00667,0.00333
2208,418,0.14879,0.14841,0.01,0.00667,0.00667,0.00333
2422,419,0.14879,0.14841,0.00333,0,0.01,0.00667
1138,420,0.14879,0.14841,0.00333,0,0.00333,0
2638,421,0.14953,0.14916,0.00667,0.00333,0.01,0.00667
2852,422,0.14953,0.14916,0.01,0.00667,0.01,0.00667
2210,423,0.14953,0.14916,0.01,0.00667,0.00667,0.00333
1996,424,0.14953,0.14916,0.00667,0.00333,0.00667,0.00333
1997,425,0.14991,0.14953,0.00667,0.00333,0.00667,0.00333
1354,426,0.14953,0.14916,0.00667,0.00333,0.00333,0
1782,427,0.14953,0.14916,0.00333,0,0.00667,0.00333
1568,428,0.14953,0.14916,0.01,0.00667,0.00333,0
2424,429,0.14953,0.14916,0.00333,0,0.01,0.00667
1140,430,0.14953,0.14916,0.00333,0,0.00333,0
1781,431,0.14916,0.14879,0.00333,0,0.00667,0.00333
